ID1	ID7	ID13	ID19	ID25	ID31	ID37	ID43	ID49	ID55	ID61	ID67	ID73	ID79	ID85	ID91	ID97	ID103	ID109	ID115
eicosapentaenoate (EPA; 20:5n3)	0.402415036	5.438642866	0.805099453	0.587598353	4.171772692	0.248720723	0.564003952	14.82384384	9.344612595	5.534144994	0.134451287	0.147320855	0.134451287	0.421076885	1	3.375801267	2.307747419	45.02673413	0.134451287	0.134451287
methylsuccinate	2.877804601	0.82849312	2.883515873	0.852169241	0.685945964	0.195136236	0.023854612	0.033817226	2.049900502	3.142110409	1.501909378	2.799961218	1.147830759	2.174970748	1.239786134	1.32879953	0.358092119	0.432102095	0.083009526	0.036815591
tricarballylate	4.306818338	0.360598616	4.221557611	0.404284954	0.994232688	0.11711216	1.020466118	8.101594859	4.005177147	1.479545319	0.123484609	2.178114159	0.507217354	2.908723252	1.005767312	0.955087167	0.619295437	1.030889452	0.230191735	0.104894625
ethylmalonate	0.389321218	0.985202874	1.879457708	1.014797126	1.028053392	0.320591603	0.33056075	0.543181543	0.667991287	0.930262613	1.411480062	3.18752761	0.463045402	1.150323126	1.217557741	5.541289079	0.308093421	0.43912227	1.396123192	1.278028403
catechin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
epicatechin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
carnitine	0.206037273	4.941350225	4.307452494	3.309854122	0.048349729	0.119296857	0.277132504	0.300127891	5.265002697	4.05646082	2.456336123	1.908869941	3.905131844	1.075608649	0.284144868	2.398622408	0.571445741	0.924391351	0.32175988	0.283400267
benzoate	1.175745202	1.135429645	1.076085365	1.225925142	0.651970143	0.570260721	0.656444875	0.923914635	1.14117121	7.507892	5.604816401	0.650085299	2.687205527	0.52390777	1.161407034	0.490290593	0.554173797	1.830776478	0.457099252	0.439875098
3-phenylpropionate (hydrocinnamate)	5.782677761	12.75496025	1.14137551	14.76284177	2.350634672	0.072564969	0.026056664	2.965939412	0.024864948	0.30206828	0.068224012	0.046463257	0.499209618	0.024864948	2.676086786	7.038375608	0.680667543	0.956712376	1.734960449	1
phenylacetate	0.039430929	1.488495657	2.060677503	1.400228891	2.602588623	0.348439583	0.094220899	0.636822174	0.010297333	0.026351285	0.866844524	0.447192442	2.462911116	1.106063802	1.658009665	2.120566475	0.893936198	2.337803357	2.606785687	0.594901207
3-hydroxybenzoate	0.421303512	0.958651548	2.046667186	1.041348452	0.421303512	0.421303512	2.041442617	0.421303512	0.421303512	0.421303512	0.421303512	0.421303512	0.525307824	0.421303512	0.421303512	0.471269742	0.421303512	1.330079749	0.421303512	0.421303512
hippurate	0.125667587	1.60201342	0.624426009	0.866558987	0.125667587	0.125667587	2.231369067	0.125667587	111.600904	1210.404802	0.223707192	0.140679606	1.133441013	0.255470203	0.125667587	0.125667587	0.125667587	1.835576833	0.125667587	0.125667587
xanthurenate	0.622477461	1.563017383	2.942116708	1.222294986	1.551169237	0.969131878	0.321603871	0.06895894	1.121695426	2.101073232	0.328108112	0.404572678	1.47834145	0.06895894	0.06895894	0.06895894	0.420512201	0.659961089	0.06895894	1.030868122
suberate (C8-DC)	0.579124357	1.730460984	1.071843729	0.928156271	0.331187199	0.558718087	0.30125784	0.216562028	0.50025569	1.101995854	1.850398737	0.275272159	1.562861274	4.494519609	5.200979971	2.069375932	0.378978898	0.489823426	5.631231581	4.864260362
3-methyl-2-oxovalerate	0.411574625	0.23259344	0.156198353	0.349603537	0.561531974	0.343224189	2.272156647	0.231906244	1.296435083	3.095665334	7.944598322	18.75516665	2.180769317	11.6575561	0.451562562	4.706978915	0.81734138	0.540841113	1.18265862	1.9954605
methionine sulfoxide	1.170993052	2.826274967	2.792759445	2.576747875	0.959990051	1.040009949	1.314000995	1.465242989	0.147766541	0.125443292	1.14480797	0.840950946	0.743811426	0.787869638	0.940762273	2.688945857	0.852816583	2.75482642	0.644637297	0.338042133
3-methylhistidine	12.13916045	5.566966109	15.42514074	1.178006457	3.435026231	0.304203058	0.526563699	2.226034346	1.20671551	0.774960289	0.470239625	0.304203058	0.589601135	0.304203058	1.625903956	0.404206178	0.821993543	2.211651689	0.70068027	0.315642557
4-acetamidophenylglucuronide	0.061928535	0.061928535	0.061928535	0.061928535	0.061928535	0.061928535	0.061928535	0.061928535	0.061928535	1.938071465	0.061928535	0.061928535	0.061928535	0.061928535	0.061928535	0.061928535	0.061928535	0.061928535	0.061928535	0.061928535
anserine	1.015514524	0.831906386	4.911860109	0.384559038	3.764609616	0.683451917	0.384559038	0.384559038	0.384559038	0.384559038	0.384559038	0.384559038	0.384559038	0.384559038	0.384559038	0.984485476	0.384559038	1.397582971	0.384559038	0.384559038
5-hydroxylysine	1	0.942396802	24.65199584	0.599412524	0.497503478	0.970756748	1.613439215	1.39639018	0.649954277	1.182215984	13.73435867	0.255485356	6.543761742	1.294566872	0.686411119	0.414281221	2.460123986	1.554683216	0.179029578	0.179029578
4-guanidinobutanoate	0.917148971	1.136250432	1.863883979	1.551334626	1.81220843	0.482438471	0.216168529	0.090580857	0.205905657	0.0637472	1.135386169	1.712153939	0.77219798	0.854263656	1.003472638	0.813427256	0.996527362	1.656621019	1.918173778	1.5428505
5-(2-hydroxyethyl)-4-methylthiazole	0.778599147	0.231270589	2.234996839	0.31922534	0.303436146	0.231270589	0.231270589	0.231270589	0.846374712	0.331820947	0.776128883	551.504118	27.98691582	1.579100588	0.377853897	2.28581183	0.231270589	1.153625288	2.712686111	2.025440265
pimelate (C7-DC)	2.444608999	1.344891933	4.489788244	1.532315871	1.054406464	0.945593536	0.220518295	0.220518295	0.509229151	0.471078818	0.589017227	0.220518295	0.60514844	0.856108187	2.124158572	1.596554828	0.918580257	0.719432021	12.11994483	6.258181832
agmatine	0.203710752	1.125295506	0.874704494	1.362660104	0.796614945	0.203710752	27.50686892	17.08602521	0.203710752	0.203710752	0.203710752	0.203710752	0.541497109	0.74886189	7.977763851	0.758480934	4.891746871	17.57016212	0.203710752	0.25356803
cadaverine	0.009615862	1	0.31957236	0.067679588	0.031215141	0.133657065	14.98377596	7.039363767	4.009805449	3.827305199	0.009615862	1.364882391	1.223476816	0.174184854	0.093471812	0.009615862	4.035773939	13.6764329	0.103103884	0.009615862
diaminopimelate	3.736469825	1.099631174	3.821659245	0.561921456	0.230682453	0.153662098	2.563132356	0.487315909	5.765515227	3.028639193	0.584997722	1.267194517	0.588368078	1.867198418	0.900368826	0.867554954	1.799088532	1.803263579	0.217719461	0.186910878
2'-deoxycytidine	2.793682745	0.999896293	3.189818838	1.075453358	1	1.976568932	2.415852828	0.132814918	0.201510741	0.624554153	1.154551269	0.47428479	0.291659055	1.16322412	0.440698456	1.527567265	3.431792117	0.278664298	0.132814918	0.766165333
2'-deoxyinosine	1.224648428	0.723401357	3.257406582	0.539837726	0.25445766	0.816317934	2.112057005	0.02100768	0.114316611	0.080525211	1.738045327	1.557880732	0.589651147	4.84005021	1.183682066	2.026495377	1.833508555	0.078684796	0.03651337	1.913054487
glucuronate	5.142565892	1.048859647	3.150456507	0.601337646	0.312083556	0.150525886	11.06291132	2.420338602	36.28488595	11.318078	4.531884499	0.527152534	0.951140353	0.763342181	0.795036845	0.422088915	9.079461729	71.66553057	0.154533471	0.247349264
glycerol 3-phosphate	9.353462865	0.443993685	1.03287834	0.608113194	4.409096396	0.627019837	1.23954963	4.814107556	0.96712166	0.421872818	0.57485852	0.869823928	0.597296549	0.861946949	1.923824311	2.02786292	2.326250837	4.12912281	1.128221029	0.626338175
imidazole lactate	0.60838075	1.551733581	0.992837338	0.109618881	0.12894495	0.102408437	8.611440571	9.449775756	23.29833586	26.50325228	270.6069519	317.9695973	70.40126857	60.13824387	0.360712448	0.228254854	0.142000289	0.40120132	1.007162662	0.514731472
indole	0.22585467	10.60416035	0.94905338	6.198727851	0.641875332	2.509280697	0.22585467	0.250127536	8.524984571	1.873355856	0.594093032	0.28356159	1.05094662	0.830792721	8.406759587	3.374006914	0.22585467	0.345613653	0.805071474	2.732053098
kynurenine	0.985512363	1.131827912	2.620028017	1.171480841	0.582525958	0.252019472	4.466010164	2.994401196	2.904956813	1.788459066	4.049491438	0.318453945	1	0.252019472	2.706468851	0.31730125	0.738821003	0.750685188	0.583631282	0.670213102
glycerophosphorylcholine (GPC)	6.353001913	0.392750578	2.052130892	0.596720459	29.36896837	1.696183954	49.97120302	19.28529491	2.317829946	0.330290156	0.810117741	0.411760921	0.212643022	0.419123268	0.340862584	1.189882259	15.07503185	4.29684276	0.272821487	0.197754265
allo-threonine	0.974210193	0.319877647	0.319877647	1.478191284	0.451659947	0.319877647	1.025789807	0.319877647	1.339834083	3.051601242	0.319877647	0.4783365	1.662597519	2.51719269	0.319877647	0.5328328	0.319877647	0.818958459	0.319877647	0.319877647
N-acetylglutamate	0.384155492	0.790152604	1.193325575	0.86454731	1.76846405	0.575814191	1.176807628	0.620888711	1.771597391	0.994314356	1.742730276	1.099988947	1.358178433	3.140380608	1.005685644	1.070194976	0.036253673	0.082078035	0.511524315	0.431499418
N-acetylmuramate	1.892453264	1.596577788	2.011798678	1.496120513	0.761732142	0.763510727	0.652369876	0.252315591	0.173276736	0.453766205	0.940773636	2.618554136	2.039444786	1.151065907	1.408546106	1	0.173276736	0.256783543	1.420032646	0.866147693
N-alpha-acetylornithine	3.211971003	1.031531156	1.067171873	0.757987454	1.475976883	0.37088638	2.111775858	0.416531558	1.649941157	3.327673202	1.127088565	0.513763191	4.613050787	0.968468844	1.149635732	0.622040477	0.107703219	0.169923969	0.343835467	0.208686803
protoporphyrin IX	44.99501119	1.912038263	44.24060728	1	2.469766121	0.110576841	2.462043813	7.745058149	2.184727013	1.304678427	0.537030791	0.479794983	0.124379867	0.108066424	1.040770801	0.987232308	0.108066424	0.387918189	0.372557893	0.193005414
tartarate	3.838974786	1.529143845	3.047256063	1.282083182	1.274402512	0.105494552	0.105494552	0.323777744	67.40457853	23.80418246	0.490366216	0.105494552	0.35375186	0.248735264	1.039297757	0.960702243	0.27347296	1.07919823	0.219757473	0.250796446
xanthosine	18.1889627	0.300502806	1.712457506	0.356931052	3.451867031	0.774470222	0.300502806	0.829690649	0.494296784	0.300502806	0.300502806	1.170309351	0.300502806	0.300502806	3.194262178	1.487409498	0.815766796	1.881918669	0.300502806	0.618702205
2-isopropylmalate	12.41968483	14.86226289	7.037260089	15.08156866	0.121386247	0.044235196	1.088794946	0.693122634	0.911205054	2.397633113	9.721597675	5.084916018	2.252689551	0.660453096	0.347585141	0.044235196	0.044235196	0.390569287	0.701025733	0.501884248
glycodeoxycholate	3.364744745	0.130217637	0.130217637	0.130217637	0.957130838	1.042869162	0.130217637	0.130217637	0.130217637	0.130217637	0.130217637	0.130217637	0.130217637	0.130217637	0.130217637	0.130217637	0.130217637	0.130217637	0.130217637	0.130217637
quinate	3.227592436	1.908572303	12.60723637	1	1.658306429	0.023718425	0.162461475	0.023718425	0.023718425	0.023718425	0.035526405	0.023718425	0.023718425	0.023718425	2.205876119	5.922653285	0.032833115	0.442950084	0.023718425	0.185723109
gentisate	4.037758511	3.072340098	11.68446264	1.741558161	1.711944	0.137374384	0.137374384	0.137374384	0.597389392	0.137374384	0.426268922	0.137374384	0.137374384	0.137374384	1.126241477	0.430038291	0.263475091	0.873758523	0.137374384	0.137374384
3,4-dihydroxyphenylacetate	75.94216809	1.793318024	8.709460041	1	0.189979186	0.189979186	0.189979186	0.189979186	0.189979186	0.189979186	0.189979186	0.189979186	0.443092682	0.189979186	0.189979186	0.189979186	2.104250525	0.861642928	0.263954828	0.189979186
5-aminovalerate	1.057895543	0.976429374	1.666072389	0.809074978	0.921890359	0.242673862	3.604972741	1.499158127	0.050336642	0.119373537	9.640974645	3.302603265	4.83546639	1.023570626	1.356181199	0.052500438	0.959092695	2.330382975	0.536747846	0.13182156
itaconate	0.280648652	1.036468376	0.421666557	1	0.158297807	0.158297807	0.301946831	2.939795807	0.158297807	0.311400057	2.120304541	39.29440764	0.158297807	0.315220481	1.420173367	35.26115411	0.158297807	0.158297807	0.158297807	0.158297807
homoserine	2.867433893	0.483649698	1	0.381355631	0.801058214	0.381355631	3.131896158	0.841140943	1.598012993	0.937298888	2.490514135	0.381355631	0.381355631	0.381355631	1.881183069	1.462617368	0.912977719	1.331289651	0.508196721	0.381355631
indolelactate	0.229564106	1.31499221	1.78231241	1.239290901	0.087820294	0.033505536	5.929796122	1.035225131	1.576055028	0.964774869	1.625108298	1.403412019	4.201938625	7.748820185	0.761502276	0.241900765	0.065426023	0.061736797	0.062939221	0.026496659
3-indoxyl sulfate	0.144904382	1.308814489	2.716813605	0.9956084	0.144904382	0.144904382	0.144904382	0.144904382	0.223268484	5.474922236	0.274134472	1.0043916	0.144904382	0.144904382	0.144904382	0.144904382	0.144904382	0.144904382	0.144904382	0.144904382
N6-formyllysine	0.737566483	1.415242682	1.187252634	0.88204122	0.772540713	0.439650828	3.983389133	0.568917775	1.012837546	0.439650828	0.439650828	1	0.802255982	1.002572473	1.649860614	1.011631293	1.370042449	0.439650828	0.842483275	0.618560924
glycylvaline	0.827039464	1.312020673	1.156226354	1.07156842	1.308400418	0.964037593	1.035962407	0.953375611	0.633278522	0.244935842	1.399726254	0.321933931	2.087766553	0.542707779	0.523618686	1.40744195	2.519005464	3.490027317	0.236253807	0.432730647
gamma-glutamylphenylalanine	0.296435886	1.321277	0.505341948	1	0.296435886	0.296435886	0.673528853	2.608897616	2.802970799	2.97938177	1.649732903	0.296435886	0.296435886	0.296435886	0.296435886	0.876269504	0.296435886	0.296435886	0.766601212	0.296435886
4-methyl-2-oxopentanoate	0.292820036	0.81542406	0.21517568	1.18457594	0.654177272	0.321012607	1.970148186	0.175098304	1.444796594	2.272566501	5.031567105	12.64485701	2.253582414	8.898067361	0.696455046	4.871333278	0.792429607	0.410980011	0.73061076	2.056384192
N-oleoyl-sphingosine (d18:1/18:1)*	0.264437502	1.052630282	0.181866901	0.258132027	1.133694861	0.38621384	0.560441317	1.298954459	0.774848344	4.618970167	1.390591811	0.513336252	1.87445306	6.565267908	0.811761928	2.288963439	1	6.534104966	0.181866901	0.235241275
1-stearoyl-GPI (18:0)	0.985383878	0.630253935	3.092434863	0.624084116	6.324560243	0.7059549	7.851610237	38.47946204	5.214571485	0.670528039	1	0.494828726	0.255690385	1.466001521	0.504776154	2.825547216	5.795595821	9.619025261	0.099798307	0.099798307
1,2-dipalmitoyl-GPC (16:0/16:0)	2.90917262	0.106305452	1.352855723	0.106305452	0.429726397	0.141173524	2.676775083	14.12005644	2.833137755	0.208188445	1.994873673	0.812994881	0.106305452	0.106305452	0.106305452	0.106305452	1	1.868732582	0.125370984	0.591093417
docosahexaenoate (DHA; 22:6n3)	0.18320078	1.592410714	0.382632118	0.350712557	1.157887311	0.115565224	3.713045672	252.6955724	3.769996193	3.976294519	0.491956815	0.189127305	0.271591986	0.842112689	0.376694478	2.496513709	1.386386561	30.63933817	0.115565224	0.115565224
erythromycin	0.816197244	0.816197244	0.816197244	0.816197244	0.816197244	0.816197244	0.816197244	0.816197244	1.183802756	0.816197244	0.816197244	0.816197244	0.816197244	0.816197244	0.816197244	0.816197244	0.816197244	0.816197244	0.816197244	0.816197244
alpha-hydroxyisocaproate	6.52211824	2.464535899	2.668736867	1	0.282516084	0.030386702	28.12053502	3.223156021	32.02776506	14.97720251	0.245387749	1.14954189	1.860133669	0.738787938	0.408980191	0.989690128	0.104688768	0.318105555	0.794194055	0.030386702
maleate	2.429080143	2.278768424	5.463328959	2.220940489	1.488011478	0.579279771	1.612606636	0.796081286	1.192383111	9.724721821	0.807616889	0.804622648	0.598289065	0.397195754	1.387536981	1.486383351	0.494105746	0.599401572	0.733709447	0.652126548
isovalerate (i5:0)	0.039571308	1.554560437	1.62891501	1.731490513	0.92366387	0.031137868	0.259280876	0.023311707	0.061636669	0.111668436	2.245981016	1.063802139	2.980114644	1.328663207	0.576009396	4.900632432	0.086069028	0.936197861	2.68189728	1.679349028
1-methylguanidine	2.495061047	0.828141887	4.794815161	0.250043655	2.127313143	3.372101639	0.545111309	0.250043655	1	0.250043655	0.656670773	0.250043655	0.590944702	0.6716009	0.311503301	2.289642593	1.069834393	3.038810781	1.06780029	0.408078363
dextromethorphan	0.024176478	0.024176478	0.024176478	0.024176478	0.024176478	0.024176478	0.024176478	0.024176478	118.0307169	1	0.024176478	0.024176478	0.024176478	0.024176478	0.024176478	0.024176478	0.024176478	0.024176478	0.024176478	0.024176478
mevalonolactone	0.399153331	1.415679205	0.996836041	0.992232432	0.174383834	0.252305197	1.305954347	1.80310654	3.871598666	4.598394705	1.01653005	1.383884758	0.774091867	0.174383834	1.003163959	0.181209383	0.174383834	0.343497998	0.174383834	0.174383834
3-hydroxyoctanoate	0.701696958	1.01254058	1.104609754	1.191975647	0.410862508	0.410862508	0.410862508	0.410862508	0.410862508	1.745730627	0.905008139	1	0.447620932	3.700343528	3.758131818	2.004860655	0.46007608	0.830614484	0.410862508	0.910520778
phenyllactate (PLA)	2.319681587	1	4.004234961	0.535814006	0.45327251	0.068118205	35.60666979	9.482446536	35.86406307	16.79180882	0.805790736	0.952847172	4.196831556	2.446817742	0.378111499	0.303658589	0.276983381	0.758135826	1.21785219	0.068118205
palmitoylcarnitine (C16)	2.122227581	1.565861369	0.411523286	0.471260758	0.354870706	1.281237647	12.62141103	3.059855585	1	1.174126681	0.74312682	0.961469677	0.395431501	1.151685333	0.351742454	0.586060188	2.725269372	18.20939771	0.028671594	0.028671594
theanine	0.194132988	0.320764052	8.288762562	0.604435173	0.194132988	0.194132988	0.30761053	0.194132988	1.429702276	0.194132988	0.194132988	1.019262602	8.924442491	0.391348122	0.194132988	0.194132988	0.194132988	0.194132988	1.406905003	1
N-acetylaspartate (NAA)	0.896610171	1.135827045	0.095306843	1.569317655	1	0.359849508	4.486157049	1.70834166	2.988212156	2.744782957	1.748937692	0.88067664	1.914168427	0.449588939	1.390914834	0.436800739	0.137536576	0.12962478	0.513780047	0.095306843
dehydroepiandrosterone sulfate (DHEA-S)	2.172427009	1.143562794	1.351655414	1.012803209	0.779784807	0.987196791	0.92143951	0.136521855	0.837281953	1.07737103	3.570388738	2.444099538	0.906657173	0.371342619	1.381902375	0.601332855	0.794748867	4.09035431	0.136521855	0.136521855
harmane	0.829518227	0.830647095	1.647873083	1.011603036	0.829518227	0.829518227	0.829518227	0.829518227	0.988396964	0.829518227	7.871646073	0.829518227	0.829518227	0.829518227	0.829518227	0.829518227	0.829518227	0.829518227	0.829518227	0.829518227
indoleacrylate	0.509701044	2.118105663	2.002894071	2.273942532	0.314833591	0.314833591	0.314833591	0.314833591	0.314833591	0.314833591	0.314833591	0.314833591	0.314833591	0.314833591	0.651126621	1.050547806	0.314833591	0.757016154	1.027966177	0.972033823
isocaproate (i6:0)	0.4374156	2.763908173	0.778547416	0.4374156	1.209188428	0.4374156	0.4374156	0.489526076	0.4374156	0.4374156	9.497954191	3.963583173	0.4374156	0.4374156	0.4374156	1.088622401	0.4374156	1	0.895524659	0.559247627
cysteine s-sulfate	0.676133097	0.615703121	1.279691471	0.539124912	0.959874216	0.211784685	8.240665177	1.040125784	1.355805264	6.501406536	5.211735725	6.94386307	2.977468851	1.834094537	0.448359648	0.46431484	0.223506981	2.143655482	0.840726447	0.28075599
6-hydroxynicotinate	1.233384851	1.501702134	1.922119228	1.403097949	0.254980419	0.125094532	1.062335279	0.205200805	0.448139756	0.316829374	0.937664721	0.58760835	9.955067488	2.959032164	0.735780895	1.369857748	0.51618549	2.179821006	0.311049235	1.430219124
lactobionate	0.186880505	0.186880505	0.186880505	0.186880505	0.186880505	0.186880505	1.813119495	0.186880505	0.186880505	0.186880505	0.186880505	0.186880505	0.186880505	0.186880505	0.186880505	0.186880505	0.186880505	0.186880505	0.186880505	0.186880505
1-palmitoylglycerol (16:0)	1.867342918	1.244036957	1.133214802	1.206032027	1.922093064	6.10139219	0.618577292	85.65388936	0.542645408	0.38966166	0.571446292	0.486014343	0.171517752	0.455580089	0.455285407	1	6.133635662	117.451636	0.171517752	0.220249143
hesperidin (hesperetin 7-rutinoside)	0.113679924	0.113679924	0.113679924	0.113679924	0.113679924	0.113679924	0.113679924	0.113679924	0.453042497	0.113679924	0.113679924	0.113679924	0.113679924	0.113679924	29.02068456	1.51402538	0.48597462	0.113679924	0.113679924	2.360324841
tartronate (hydroxymalonate)	0.085910776	0.276939027	0.52470982	0.085910776	0.506108057	0.085910776	2.645649141	0.566096157	12.23944497	5.15737076	1.678526584	0.525635132	1	1.236143696	1.19915707	2.046074586	0.50062384	2.499199058	0.085910776	0.333122402
oxalate (ethanedioate)	1.287006976	1.057789528	3.212851614	1.027646798	3.07059661	0.669636269	2.078087865	0.438663475	23.5488579	2.877693439	0.776905348	0.217555819	0.522864801	0.972353202	0.745067085	1.730913327	0.903939625	3.02503677	0.371138462	0.299656053
erythritol	0.619434969	0.601958563	0.459353393	1.026754775	0.459353393	0.459353393	3.068353717	0.981678436	1.883651084	0.530298929	2.658324504	0.851517917	1.018321564	0.663438325	0.459353393	0.459353393	2103.828308	1.88420105	0.459353393	0.459353393
2,3-dimethylsuccinate	3.791877443	1.005543165	4.462503072	1	1.822831999	0.993765968	0.316936445	0.316936445	0.418039514	0.325440138	0.342053405	0.316936445	1.543107326	0.971217734	0.316936445	0.389046279	4.104075189	5.31520464	1.55952817	0.970742473
4-hydroxybenzoate	4.15773348	3.313234838	1.613199124	3.386523623	1.085908497	0.568902078	0.702209096	0.254797887	5.128344658	0.802165863	2.395623631	0.389838911	5.147681883	0.826963562	0.853267357	0.436311689	1.216973995	3.718108852	0.914091503	0.629265702
adipate (C6-DC)	0.478198529	0.635134609	0.893324287	0.580650244	0.512784566	1174.904627	2.074717654	1.106675713	46.97758638	6.824321234	0.543304842	0.196874906	0.299761499	0.576709489	3.599310621	5.491584905	0.882932982	18.55733979	2.355301808	4.48031394
saccharin	0.035773083	4.670213495	0.555927157	4.806332455	0.035773083	0.035773083	3.15075044	0.035773083	0.035773083	0.484797666	0.035773083	0.035773083	0.427836052	0.035773083	1	1.60380738	0.035773083	18.13331245	0.036362305	0.035773083
3-hydroxymyristate	0.631560006	0.821683079	0.514199463	1	0.930062412	0.301207137	1.5626412	1.749949098	4.481203996	5.983543964	0.873710087	5.101138166	3.815988117	1.980753583	0.222748142	0.464694617	2.097037493	9.865903932	0.222748142	0.503744926
caffeate	0.498007493	1.216266224	2.06880176	1	9.445641544	0.270449946	0.270449946	0.270449946	0.270449946	0.270449946	0.270449946	0.270449946	0.270449946	0.270449946	2.252765263	0.563444612	0.270449946	0.293774872	0.270449946	0.270449946
stigmasterol	0.443863767	0.294082701	0.73525623	0.266514641	0.443644363	0.153707432	1.270551331	0.153707432	1.915066064	3.478040793	6.001288536	6.06261169	5.492268873	5.382839963	1.214948687	0.608262868	0.546496818	0.961715222	1.454395901	1
1-oleoylglycerol (18:1)	0.281199175	9.267549689	5.06406951	2.866331102	23.2611751	53.42377935	0.196795792	546.9183911	0.078201707	0.031800548	0.062660807	0.021395818	0.019000073	0.029836458	2.030612199	0.237385322	166.9713514	841.6859528	0.019000073	1
3-methyl-2-oxobutyrate	0.41598464	0.41598464	0.41598464	0.41598464	0.517489591	0.601294081	1.927488989	0.428232586	1.686936158	2.539734081	4.08965655	8.329335773	0.908320359	4.947750025	0.41598464	1.476564804	0.446995329	0.41598464	0.72878846	1
2-oleoylglycerol (18:1)	0.398973001	2.952346828	1.663180644	0.77981602	2.497752436	10.35232242	0.170992724	96.53767169	0.019206603	0.016013754	0.016013754	0.016013754	0.016013754	0.016013754	1	0.123680575	20.37660014	271.2689046	0.016013754	0.13855514
8-hydroxyoctanoate	0.451103441	0.752019198	1.262141338	0.920597567	1.174435496	1.671472068	2.517251798	2.433805158	0.944241072	0.993062093	1.006937907	0.422945066	0.571900894	3.539210217	0.422945066	0.689636138	1.704970424	1.081767365	0.631134586	0.422945066
homocitrulline	0.54784016	2.466646107	0.965595389	2.019877407	2.101681695	0.952273918	0.82382647	1.064156587	0.581332147	1.034404611	0.281273744	1.480544518	4.003456727	1.320724532	5.839434959	2.922389852	0.729776538	0.50404895	0.124137592	0.495718528
3-hydroxypalmitate	0.392669181	0.958187762	0.510797969	0.677920882	3.256624989	2.032188358	0.574909046	1.389464605	0.820774355	0.559616931	0.415893093	1.041812238	5.468230915	3.502526407	0.62647795	2.373118105	4.953976356	52.23982951	0.392669181	0.392669181
2-linoleoylglycerol (18:2)	0.590313748	6.948504002	2.738693142	0.692343545	1.730794124	0.677172155	0.144277955	106.6274078	0.039869846	0.039869846	0.039869846	0.039869846	0.039869846	0.039869846	1.245015856	0.754984144	21.1943996	44.36581936	0.039869846	0.138705429
triethanolamine	2.550296108	0.723629322	2.434727244	1.017849079	0.4189796	1.045569639	0.497797589	1.024542323	1.576876738	43.97158758	0.954308903	1.373952603	0.785938354	1.004101256	1.153239798	0.63273016	0.820475377	0.951763081	0.862853977	0.995898744
N-acetylglycine	0.781088633	1.06023181	6.336768642	0.780874538	0.601272429	0.138972384	2.987131461	1.187733146	4.532716375	3.060708302	1.136462643	1.617606954	1.04906885	0.272994476	1.192449761	0.95093115	0.263079533	0.351620822	0.841019536	0.25130562
ribonate	1.787035644	0.155140514	1.914256664	0.19435749	0.101292654	0.051300264	3.217346547	0.212964356	9.415731295	1.844930018	4.47221297	1.804851511	0.051300264	3.559770346	0.095335497	0.112833969	0.202355753	2.032617673	0.051300264	0.054954956
p-cresol	0.483704293	1.224312851	0.637269926	0.845225608	0.633442873	0.483704293	0.483704293	0.483704293	0.483704293	0.483704293	0.483704293	0.483704293	0.483704293	0.483704293	1.154774392	0.483704293	0.483704293	0.483704293	1.497832429	2.564855031
threonate	2.46035356	1.42493454	5.428264296	0.416895197	0.480651018	0.103352531	14.29051618	0.793934222	242.7731463	109.1867654	0.078018276	1.102640093	3.653183557	1.725095839	0.327388181	0.36842238	0.078018276	1	0.606320483	0.139277861
galactonate	0.188146858	0.575801128	1	0.481583083	1.020797863	0.188146858	3.947279282	1.387371001	8.113870907	1.670979304	0.188146858	0.188146858	0.72280549	2.372861696	0.222532658	0.188146858	0.188146858	0.360332289	0.188146858	0.188146858
beta-sitosterol	0.504574496	1.105251688	0.655068074	1.022044357	0.262390678	0.238308836	0.357688177	0.148412554	0.479805113	1	1.62997337	1.784080144	1.358069952	1.54368416	1.058501771	1.138933072	0.148412554	0.432180339	1.041401667	0.902501821
indoleacetate	0.158197278	2.876907297	3.123607346	2.6254659	0.540085586	0.387493162	0.182760318	1.831701588	0.158197278	0.158197278	6.618341624	4.815114076	37.90737864	6.020895667	1.459914414	0.2321257	0.512042578	0.28299753	0.488122482	0.233658097
hesperetin	0.862614889	0.174223887	0.174223887	0.174223887	0.174223887	0.174223887	0.174223887	0.174223887	0.174223887	0.174223887	0.174223887	0.174223887	0.174223887	0.174223887	31.32034766	0.174223887	74.19541547	0.174223887	0.359329451	1.137385111
1-linoleoylglycerol (18:2)	0.207647902	9.083232861	4.798217649	1.036481248	4.049735696	1	0.067781107	358.8574826	0.010060737	0.010060737	0.028519906	0.010060737	0.010060737	0.010060737	0.83589302	0.882746576	68.42023507	126.0192712	0.010060737	0.324200551
erythrose	4.279186264	0.220139318	0.220139318	0.402340855	0.555752874	0.431885885	13.4772905	0.565182401	0.220139318	0.220139318	2.850478457	1	0.220139318	1.441161435	0.264121194	1.511826429	0.220139318	1.650516232	2.421821974	0.65853944
2-palmitoylglycerol (16:0)	0.984420908	0.543901962	3.072212795	1.237492874	0.392601001	1	0.095254081	12.27688532	0.095254081	0.095254081	0.095254081	0.095254081	0.095254081	0.095254081	0.095254081	2.374871893	0.911895475	14.15444908	0.095254081	0.095254081
