,ID2,ID8,ID14,ID20,ID26,ID32,ID38,ID44,ID50,ID56,ID62,ID68,ID74,ID80,ID86,ID92,ID98,ID104,ID110,ID116
ENSMUSG00000000001,2.197224577,0.693147181,2.564949357,1.791759469,1.386294361,3.17805383,1.098612289,2.890371758,3.091042453,1.609437912,2.890371758,2.890371758,2.772588722,2.944438979,1.098612289,2.197224577,1.098612289,0,2.833213344,2.302585093
ENSMUSG00000000028,0,0.693147181,0,0,0,0,0,1.098612289,0,0,0,0,0.693147181,0,0.693147181,0,0,0,0,0
ENSMUSG00000000031,0,3.135494216,0,2.079441542,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,3.044522438,0
ENSMUSG00000000037,0,0,0,0,0,0,0,1.386294361,0,0,0,0,1.791759469,1.945910149,0,0.693147181,0,0,2.302585093,0
ENSMUSG00000000049,2.944438979,0,0,0,0,0,2.63905733,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0
ENSMUSG00000000056,3.80666249,3.784189634,4.158883083,4.317488114,3.496507561,3.871201011,4.700480366,4.343805422,3.784189634,3.63758616,4.442651256,4.394449155,3.526360525,3.761200116,3.80666249,3.951243719,3.663561646,4.672828834,4.110873864,3.784189634
ENSMUSG00000000058,3.871201011,2.833213344,3.218875825,3.218875825,3.526360525,2.079441542,3.36729583,3.33220451,2.197224577,3.465735903,2.564949357,1.609437912,1.791759469,3.044522438,3.091042453,1.609437912,2.708050201,3.044522438,3.218875825,2.890371758
ENSMUSG00000000078,4.48863637,5.176149733,3.828641396,4.955827058,3.931825633,5.446737372,5.117993812,4.584967479,5.323009979,4.543294782,5.056245805,5.043425117,4.343805422,4.48863637,4.394449155,4.276666119,4.753590191,5.117993812,4.779123493,4.804021045
ENSMUSG00000000085,3.970291914,4.454347296,4.317488114,4.779123493,5.010635294,4.418840608,5.043425117,4.430816799,4.33073334,4.204692619,4.442651256,5.023880521,4.691347882,4.290459441,3.610917913,4.477336814,4.532599493,3.713572067,4.875197323,4.543294782
ENSMUSG00000000088,5.407171771,6.309918278,5.697093487,6.091309882,5.783825182,5.937536205,5.743003188,5.758901774,5.897153868,5.472270674,5.796057751,5.805134969,5.442417711,5.905361848,5.129898715,5.81711116,5.455321115,5.697093487,6.023447593,6.126869184
ENSMUSG00000000093,0,0,0,3.135494216,0,0,1.945910149,0,0,1.098612289,0,0,1.386294361,0,0,0,0,0,0,2.397895273
ENSMUSG00000000120,0,2.772588722,0,1.791759469,1.386294361,0,2.079441542,2.302585093,3.135494216,1.386294361,0,1.609437912,2.944438979,0,0,0.693147181,1.098612289,0,0,2.48490665
ENSMUSG00000000125,0,0,0,1.098612289,0.693147181,0,0,0,0,0.693147181,2.48490665,0,1.945910149,0,0,0,2.302585093,0,0,2.48490665
ENSMUSG00000000126,0,2.995732274,0,2.63905733,0.693147181,3.33220451,2.708050201,2.890371758,3.17805383,2.197224577,2.48490665,1.945910149,2.63905733,2.564949357,0.693147181,2.197224577,2.772588722,2.197224577,2.890371758,1.945910149
ENSMUSG00000000127,4.143134726,4.521788577,3.988984047,4.204692619,4.691347882,2.708050201,4.077537444,4.33073334,2.833213344,3.218875825,3.912023005,4.276666119,3.610917913,3.828641396,3.17805383,3.044522438,3.784189634,4.007333185,3.891820298,3.891820298
ENSMUSG00000000131,4.127134385,5.068904202,3.583518938,4.127134385,4.553876892,4.394449155,3.931825633,3.871201011,4.17438727,3.850147602,3.583518938,4.158883083,4.077537444,2.772588722,3.33220451,4.430816799,3.295836866,3.951243719,4.382026635,3.871201011
ENSMUSG00000000134,2.302585093,3.583518938,3.80666249,4.430816799,4.454347296,3.891820298,3.465735903,3.80666249,3.891820298,3.688879454,4.290459441,3.465735903,3.63758616,4.043051268,2.833213344,3.135494216,3.218875825,3.17805383,3.891820298,3.951243719
ENSMUSG00000000142,2.564949357,2.63905733,2.197224577,2.63905733,1.945910149,0.693147181,3.295836866,3.496507561,2.995732274,0.693147181,3.218875825,2.708050201,2.302585093,1.098612289,2.48490665,3.828641396,2.708050201,2.197224577,3.218875825,1.791759469
ENSMUSG00000000148,0,2.48490665,2.079441542,2.564949357,0,2.197224577,0,3.295836866,2.564949357,2.197224577,2.63905733,2.397895273,2.302585093,0,2.197224577,2.708050201,2.772588722,2.833213344,0,1.386294361
ENSMUSG00000000149,0,2.995732274,2.63905733,2.302585093,2.772588722,2.302585093,2.63905733,2.890371758,2.772588722,2.772588722,3.401197382,2.197224577,3.295836866,3.433987204,2.302585093,3.555348061,2.397895273,1.386294361,3.258096538,3.135494216
ENSMUSG00000000154,0,0,2.48490665,0,0.693147181,0,0,0,0,0,2.079441542,0.693147181,0.693147181,0,0,0.693147181,1.098612289,0,0,0.693147181
ENSMUSG00000000159,0,0,0,0,0,0,0,1.945910149,0,0,0,0,0,0,0.693147181,2.833213344,0,0,0,0
ENSMUSG00000000167,0,1.098612289,1.945910149,1.945910149,2.302585093,2.944438979,0,2.079441542,0,0,1.609437912,0,0,0,2.63905733,0,0,2.708050201,0,0
ENSMUSG00000000168,4.510859507,4.9698133,4.043051268,4.477336814,4.86753445,5.209486153,4.158883083,4.234106505,4.691347882,4.094344562,4.691347882,4.189654742,4.33073334,4.532599493,3.871201011,4.158883083,4.804021045,4.043051268,4.394449155,4.727387819
ENSMUSG00000000171,2.833213344,3.258096538,2.890371758,3.17805383,2.48490665,2.944438979,2.079441542,3.218875825,3.465735903,2.397895273,2.772588722,2.995732274,3.135494216,2.772588722,3.218875825,2.890371758,2.397895273,3.496507561,2.944438979,2.995732274
ENSMUSG00000000184,5.365976015,5.92157842,5.913503006,6.118097198,6.084499413,5.953243334,6.047372179,5.96870756,5.866468057,6.023447593,6.390240667,5.996452089,6.142037406,5.774551546,5.780743516,5.703782475,5.616771098,6.445719819,6.091309882,6.061456919
ENSMUSG00000000194,3.36729583,4.17438727,4.110873864,4.48863637,4.521788577,4.663439094,3.912023005,4.584967479,4.219507705,3.761200116,4.624972813,3.433987204,4.406719247,2.995732274,3.912023005,3.526360525,4.007333185,3.295836866,3.17805383,3.970291914
ENSMUSG00000000197,3.63758616,4.33073334,3.496507561,4.110873864,4.025351691,4.304065093,2.63905733,3.828641396,4.543294782,4.025351691,4.127134385,4.418840608,4.17438727,3.044522438,3.526360525,4.49980967,4.510859507,4.060443011,3.496507561,4.219507705
ENSMUSG00000000202,3.80666249,4.532599493,4.158883083,3.784189634,4.521788577,4.060443011,3.17805383,3.850147602,3.951243719,4.442651256,4.382026635,3.850147602,4.343805422,2.397895273,3.828641396,4.49980967,4.204692619,4.48863637,4.882801923,3.970291914
ENSMUSG00000000204,0,0,0,1.098612289,0,0,0,0.693147181,0.693147181,0,0,0,0,0,0,0.693147181,0,0.693147181,0,0
ENSMUSG00000000214,2.944438979,3.610917913,1.791759469,4.521788577,2.48490665,0,0,2.197224577,4.110873864,3.091042453,2.197224577,0,2.564949357,1.609437912,0,2.397895273,3.433987204,2.197224577,0,3.33220451
ENSMUSG00000000223,4.779123493,3.401197382,3.36729583,4.189654742,3.951243719,4.317488114,4.49980967,2.564949357,4.290459441,4.17438727,3.33220451,3.496507561,4.17438727,4.682131227,3.465735903,3.663561646,3.401197382,4.219507705,3.850147602,3.970291914
ENSMUSG00000000247,3.891820298,3.80666249,3.33220451,4.143134726,3.258096538,3.401197382,4.110873864,4.043051268,4.127134385,3.218875825,4.158883083,3.36729583,3.891820298,3.258096538,3.044522438,3.63758616,4.795790546,3.33220451,3.496507561,3.828641396
ENSMUSG00000000253,4.158883083,4.663439094,4.553876892,4.820281566,4.700480366,4.043051268,4.189654742,4.234106505,4.110873864,4.709530201,3.931825633,4.8978398,4.454347296,4.127134385,4.127134385,2.63905733,4.779123493,4.454347296,3.36729583,4.564348191
ENSMUSG00000000263,0,0,1.791759469,2.079441542,0,0,1.609437912,0,2.302585093,2.079441542,2.302585093,0,0,0,2.48490665,0,3.044522438,0,0,1.386294361
ENSMUSG00000000266,2.944438979,1.609437912,1.945910149,2.079441542,2.397895273,1.791759469,0.693147181,3.663561646,1.609437912,2.302585093,2.944438979,2.708050201,2.564949357,2.48490665,2.772588722,2.63905733,3.33220451,0,2.197224577,2.772588722
ENSMUSG00000000275,2.63905733,2.708050201,1.791759469,3.17805383,2.708050201,2.079441542,1.098612289,3.401197382,1.609437912,2.564949357,0,0.693147181,2.708050201,2.708050201,0,2.197224577,0.693147181,0,0,1.098612289
ENSMUSG00000000276,4.17438727,4.744932128,4.753590191,4.624972813,4.955827058,4.852030264,4.820281566,4.442651256,4.442651256,4.744932128,5.147494477,4.219507705,4.718498871,4.521788577,3.891820298,4.700480366,4.077537444,4.143134726,4.709530201,4.276666119
ENSMUSG00000000278,0.693147181,2.708050201,3.784189634,3.465735903,2.302585093,3.17805383,3.295836866,3.33220451,2.995732274,2.564949357,3.663561646,2.772588722,1.945910149,1.791759469,1.098612289,4.007333185,2.079441542,3.091042453,3.496507561,3.912023005
ENSMUSG00000000282,4.644390899,3.555348061,2.890371758,3.784189634,3.688879454,3.583518938,3.36729583,3.433987204,3.80666249,2.833213344,4.077537444,2.48490665,3.610917913,4.521788577,2.397895273,3.091042453,3.135494216,1.386294361,3.688879454,3.583518938
ENSMUSG00000000290,0,0,0,0,1.609437912,0,0,0,0,0,0.693147181,0,0,0.693147181,0.693147181,0,0,1.386294361,0,0
ENSMUSG00000000295,1.098612289,2.197224577,3.258096538,2.890371758,0,3.218875825,2.63905733,2.397895273,1.791759469,2.302585093,2.48490665,2.48490665,2.564949357,0,2.302585093,3.526360525,1.386294361,0,2.197224577,2.564949357
ENSMUSG00000000296,0,4.418840608,2.995732274,2.833213344,2.944438979,2.833213344,3.784189634,1.945910149,2.772588722,3.33220451,3.931825633,3.401197382,3.737669618,2.302585093,2.079441542,2.63905733,3.044522438,2.397895273,3.871201011,3.044522438
ENSMUSG00000000301,0,2.079441542,0,0,0,0,0,1.386294361,3.17805383,2.079441542,2.48490665,1.386294361,1.098612289,0,0,0,0.693147181,0,2.772588722,0
ENSMUSG00000000303,2.564949357,3.496507561,2.833213344,3.610917913,3.044522438,2.890371758,2.397895273,3.33220451,3.135494216,3.091042453,3.044522438,2.302585093,3.496507561,3.496507561,2.833213344,4.248495242,3.135494216,2.772588722,2.833213344,2.397895273
ENSMUSG00000000305,2.944438979,4.077537444,3.17805383,4.521788577,4.234106505,4.615120517,4.584967479,3.784189634,3.828641396,3.951243719,4.33073334,2.079441542,4.219507705,4.043051268,3.713572067,3.988984047,4.770684624,4.077537444,4.077537444,4.369447852
ENSMUSG00000000308,5.236441963,5.225746674,5.361292166,5.814130532,5.723585102,5.262690189,5.624017506,5.605802066,5.700443573,5.509388337,5.777652323,5.099866428,5.616771098,5.590986981,4.709530201,5.438079309,5.318119994,5.135798437,5.645446898,5.703782475
ENSMUSG00000000317,0,0,2.302585093,0,1.098612289,0,0,0,1.609437912,0,0,1.098612289,1.386294361,0,0,0,0,3.17805383,2.397895273,0
ENSMUSG00000000318,0,2.564949357,2.772588722,1.791759469,0.693147181,0,0,0,0,0,2.302585093,0,0,0,1.098612289,2.397895273,0,1.098612289,0,2.079441542
ENSMUSG00000000320,0,0,2.302585093,1.791759469,0.693147181,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0.693147181
ENSMUSG00000000325,0,2.772588722,1.386294361,3.555348061,1.609437912,0.693147181,1.945910149,3.737669618,3.33220451,2.708050201,3.465735903,2.995732274,2.833213344,1.098612289,2.397895273,1.098612289,0,2.079441542,2.708050201,3.295836866
ENSMUSG00000000326,4.158883083,4.912654886,3.931825633,5.099866428,4.753590191,5.187385806,4.682131227,4.8978398,5.062595033,4.812184355,4.795790546,3.135494216,4.804021045,4.709530201,4.290459441,5.214935758,4.859812404,4.795790546,4.564348191,4.634728988
ENSMUSG00000000339,3.80666249,4.812184355,3.583518938,4.859812404,4.094344562,4.025351691,4.343805422,3.761200116,4.394449155,3.218875825,4.077537444,3.610917913,3.713572067,4.744932128,3.33220451,3.970291914,4.143134726,4.304065093,4.343805422,4.477336814
ENSMUSG00000000340,3.401197382,1.386294361,2.63905733,3.044522438,2.564949357,4.304065093,2.079441542,3.496507561,2.63905733,2.63905733,3.610917913,3.135494216,2.197224577,2.63905733,2.564949357,2.564949357,3.583518938,1.098612289,2.48490665,3.258096538
ENSMUSG00000000346,4.143134726,4.875197323,4.709530201,4.553876892,4.976733742,4.406719247,5.141663557,4.976733742,5.093750201,4.343805422,4.8978398,4.48863637,4.779123493,5.135798437,3.784189634,5.081404365,4.17438727,4.304065093,5.081404365,4.510859507
ENSMUSG00000000355,3.951243719,4.33073334,3.295836866,4.343805422,3.496507561,4.727387819,3.091042453,4.304065093,4.189654742,3.526360525,4.356708827,2.995732274,3.218875825,4.382026635,3.496507561,3.63758616,2.772588722,3.555348061,4.553876892,4.584967479
ENSMUSG00000000359,0,0,0,1.386294361,1.098612289,0,1.386294361,0,0,0.693147181,0,1.098612289,1.098612289,0,0,0.693147181,0,1.098612289,0,0
ENSMUSG00000000365,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0
ENSMUSG00000000374,3.828641396,5.003946306,4.564348191,4.634728988,4.219507705,4.17438727,5.036952602,4.59511985,4.262679877,4.276666119,4.812184355,4.454347296,4.875197323,4.406719247,3.784189634,5.049856007,4.927253685,5.023880521,4.369447852,3.663561646
ENSMUSG00000000378,2.772588722,3.583518938,2.564949357,3.931825633,4.33073334,4.189654742,3.583518938,3.465735903,3.912023005,2.708050201,4.17438727,3.891820298,3.970291914,3.465735903,2.890371758,3.091042453,3.988984047,3.63758616,3.63758616,4.276666119
ENSMUSG00000000384,3.465735903,3.80666249,0,3.465735903,2.397895273,0.693147181,2.397895273,3.988984047,4.060443011,3.970291914,1.386294361,3.295836866,3.258096538,1.386294361,3.688879454,3.526360525,0,2.48490665,3.663561646,1.791759469
ENSMUSG00000000385,0.693147181,1.791759469,0.693147181,0.693147181,1.098612289,0,0,1.386294361,0,1.609437912,0,1.098612289,1.098612289,0.693147181,0.693147181,2.397895273,0.693147181,0.693147181,0,0
ENSMUSG00000000392,0,2.48490665,2.833213344,1.098612289,0,0,0,1.791759469,0,0,2.197224577,0,0.693147181,0,2.079441542,0,2.48490665,0,0,3.135494216
ENSMUSG00000000394,0,0.693147181,0,0,0.693147181,0.693147181,0,0.693147181,0,0,0,0,0.693147181,0,0.693147181,0.693147181,0,0.693147181,0,0
ENSMUSG00000000399,3.36729583,5.023880521,3.555348061,4.852030264,4.912654886,4.304065093,4.770684624,4.86753445,4.787491743,4.189654742,4.110873864,4.65396035,4.158883083,4.890349128,4.060443011,4.382026635,3.988984047,4.844187086,4.828313737,4.787491743
ENSMUSG00000000402,0,1.945910149,0,0,0,0,1.386294361,1.098612289,1.945910149,0,0,0,0,0,0,0,0,3.044522438,0,1.386294361
ENSMUSG00000000409,0,0,0,0,0,0,2.397895273,2.890371758,0,0,0,2.48490665,0,0,3.044522438,3.091042453,1.386294361,0,0,0
ENSMUSG00000000416,5.164785974,5.484796933,5.18178355,6.068425588,5.560681631,5.65248918,5.932245187,5.720311777,5.676753802,5.446737372,6.212606096,5.398162702,5.883322388,5.641907071,5.472270674,5.590986981,5.627621114,5.497168225,5.666426688,5.780743516
ENSMUSG00000000420,3.988984047,4.510859507,4.477336814,4.33073334,3.663561646,3.258096538,4.262679877,4.369447852,4.204692619,3.295836866,3.850147602,3.891820298,3.433987204,4.430816799,3.970291914,3.828641396,3.871201011,2.944438979,3.688879454,4.204692619
ENSMUSG00000000439,3.871201011,1.791759469,2.890371758,3.091042453,2.890371758,2.772588722,3.36729583,3.044522438,3.135494216,3.663561646,3.663561646,3.17805383,3.258096538,3.218875825,2.63905733,3.258096538,2.772588722,2.944438979,3.433987204,3.496507561
ENSMUSG00000000440,0,0.693147181,2.708050201,1.609437912,1.386294361,0,0,2.708050201,1.609437912,0,2.302585093,0,0,0,0,3.044522438,0,2.397895273,2.302585093,3.36729583
ENSMUSG00000000441,2.772588722,3.931825633,3.737669618,3.465735903,2.944438979,2.197224577,3.663561646,4.007333185,3.295836866,3.555348061,4.234106505,1.098612289,3.583518938,2.833213344,2.772588722,3.737669618,3.931825633,3.828641396,4.356708827,3.80666249
ENSMUSG00000000486,0,0.693147181,0,2.48490665,2.079441542,2.833213344,3.044522438,2.48490665,0,2.302585093,1.098612289,1.945910149,0,2.995732274,0.693147181,1.098612289,2.197224577,3.135494216,0,2.079441542
ENSMUSG00000000489,3.784189634,1.791759469,2.708050201,2.833213344,1.098612289,1.791759469,2.995732274,1.098612289,2.708050201,2.48490665,1.098612289,1.386294361,0,0.693147181,1.386294361,1.945910149,1.791759469,2.302585093,2.564949357,2.63905733
ENSMUSG00000000530,1.098612289,3.465735903,3.583518938,2.397895273,3.295836866,3.912023005,3.401197382,1.098612289,1.609437912,1.609437912,0,1.609437912,2.302585093,2.079441542,3.091042453,1.791759469,0.693147181,2.944438979,2.708050201,1.098612289
ENSMUSG00000000531,3.784189634,4.48863637,4.290459441,4.025351691,4.672828834,3.970291914,4.33073334,4.543294782,4.025351691,4.465908119,4.369447852,4.043051268,4.615120517,4.574710979,4.094344562,4.406719247,4.406719247,4.290459441,4.820281566,4.343805422
ENSMUSG00000000532,3.044522438,4.077537444,3.17805383,4.060443011,3.737669618,4.204692619,3.912023005,3.433987204,3.713572067,2.772588722,3.80666249,2.63905733,3.688879454,4.394449155,3.044522438,4.356708827,3.17805383,3.688879454,3.63758616,4.127134385
ENSMUSG00000000538,5.65248918,5.743003188,4.94875989,5.739792912,5.616771098,5.805134969,5.609471795,5.730099783,6.042632834,5.068904202,5.771441123,5.645446898,5.283203729,5.361292166,5.375278408,5.910796644,6.035481433,5.030437921,5.676753802,5.934894196
ENSMUSG00000000544,1.098612289,2.079441542,1.386294361,2.079441542,1.945910149,0,1.791759469,1.386294361,0.693147181,1.386294361,0,0.693147181,1.098612289,0,1.609437912,1.791759469,0,1.609437912,0,0.693147181
ENSMUSG00000000552,3.784189634,3.583518938,3.526360525,4.077537444,4.143134726,3.295836866,4.060443011,3.36729583,3.63758616,4.189654742,3.931825633,3.401197382,4.343805422,3.663561646,3.258096538,3.871201011,2.995732274,3.135494216,3.496507561,3.951243719
ENSMUSG00000000555,0,2.079441542,0.693147181,0,0,0,0,0,0,0,0,0,0,1.945910149,0.693147181,0,0,0,0,0
ENSMUSG00000000560,5.840641657,5.97126184,5.438079309,5.857933154,5.620400866,5.752572639,5.894402834,5.81711116,5.762051383,5.786897381,5.998936562,5.777652323,5.673323267,5.755742214,5.446737372,5.620400866,5.983936281,5.768320996,5.631211782,5.717027701
ENSMUSG00000000561,4.007333185,4.290459441,4.025351691,3.891820298,3.761200116,4.304065093,3.610917913,3.218875825,3.663561646,2.397895273,3.091042453,4.025351691,2.772588722,3.17805383,3.17805383,3.713572067,3.401197382,3.17805383,3.663561646,3.295836866
ENSMUSG00000000562,0,1.791759469,0,0,0.693147181,0,0,0,0,0,0,0,0,0,1.609437912,0,0,0,0,0
ENSMUSG00000000563,5.361292166,5.505331536,5.288267031,5.634789603,5.342334252,5.209486153,5.598421959,5.153291594,5.442417711,4.753590191,5.82008293,4.836281907,5.049856007,5.501258211,4.644390899,5.80814249,5.141663557,5.505331536,5.455321115,5.38907173
ENSMUSG00000000567,4.204692619,5.624017506,4.59511985,5.010635294,5.099866428,5.231108617,5.105945474,5.010635294,5.257495372,4.553876892,4.8978398,4.86753445,4.709530201,4.934473933,4.709530201,4.564348191,4.859812404,4.934473933,4.644390899,5.093750201
ENSMUSG00000000568,4.510859507,5.262690189,5.129898715,5.099866428,5.575949103,4.905274778,5.327876169,5.204006687,5.123963979,4.836281907,5.509388337,4.844187086,5.308267697,4.8978398,4.919980926,4.762173935,4.990432587,5.38907173,4.691347882,5.231108617
ENSMUSG00000000581,3.951243719,4.290459441,4.204692619,4.025351691,3.688879454,4.912654886,2.995732274,3.583518938,4.110873864,3.17805383,4.454347296,3.583518938,4.158883083,3.970291914,3.33220451,3.784189634,3.17805383,4.025351691,3.218875825,4.262679877
ENSMUSG00000000594,4.025351691,4.127134385,2.63905733,4.204692619,4.290459441,4.394449155,3.80666249,3.871201011,4.060443011,3.555348061,4.17438727,4.59511985,4.060443011,4.007333185,3.33220451,3.912023005,4.189654742,4.143134726,3.663561646,4.262679877
ENSMUSG00000000600,4.465908119,4.820281566,4.770684624,4.077537444,4.736198448,4.543294782,4.65396035,4.234106505,4.736198448,4.317488114,5.056245805,4.852030264,4.234106505,4.110873864,4.127134385,4.317488114,4.718498871,4.727387819,5.420534999,4.844187086
ENSMUSG00000000605,5.365976015,5.693732139,5.356586275,5.616771098,5.84932478,5.634789603,5.288267031,5.442417711,5.365976015,5.010635294,5.407171771,5.049856007,5.416100402,5.105945474,4.997212274,5.356586275,5.288267031,5.762051383,5.991464547,4.990432587
ENSMUSG00000000627,3.295836866,4.276666119,3.951243719,4.317488114,4.234106505,4.127134385,3.401197382,3.610917913,4.025351691,3.80666249,3.218875825,3.988984047,2.772588722,4.043051268,2.944438979,4.663439094,3.891820298,1.945910149,3.496507561,3.713572067
ENSMUSG00000000628,3.401197382,0.693147181,0,1.945910149,2.197224577,2.890371758,0.693147181,1.098612289,1.386294361,2.079441542,0.693147181,2.890371758,2.48490665,2.197224577,0.693147181,2.397895273,0.693147181,2.63905733,2.63905733,0
ENSMUSG00000000631,5.424950017,6.013715156,5.84932478,5.929589143,5.910796644,5.075173815,5.743003188,5.988961417,5.513428746,5.463831805,5.897153868,5.342334252,5.855071922,5.605802066,5.283203729,6.12905021,5.241747015,5.82008293,5.556828062,5.981414211
ENSMUSG00000000632,6.226536669,6.610696045,6.139884552,6.532334292,6.559615237,6.289715571,6.173786104,6.052089169,6.552507887,6.165417854,6.361302478,6.261491684,6.388561406,6.248042875,6.131226489,6.198478716,6.248042875,6.54534966,6.632001777,6.525029658
ENSMUSG00000000682,0,3.135494216,0,0.693147181,1.386294361,0,1.386294361,3.295836866,0,0.693147181,0,1.791759469,2.564949357,1.098612289,2.397895273,0.693147181,0,0.693147181,0,2.302585093
ENSMUSG00000000693,0,0,2.944438979,2.772588722,0,0,0,0,0,0.693147181,1.386294361,1.945910149,2.397895273,0.693147181,1.609437912,0,0,1.609437912,0,0
ENSMUSG00000000708,3.33220451,2.302585093,3.63758616,2.944438979,3.091042453,3.218875825,3.761200116,3.044522438,1.791759469,3.401197382,2.48490665,4.110873864,3.044522438,2.397895273,1.945910149,3.737669618,3.091042453,2.944438979,2.772588722,3.258096538
ENSMUSG00000000711,2.890371758,3.891820298,3.871201011,3.850147602,3.465735903,4.234106505,3.663561646,3.496507561,4.110873864,3.218875825,3.784189634,4.077537444,3.295836866,2.890371758,2.708050201,4.094344562,4.158883083,4.110873864,2.079441542,3.401197382
ENSMUSG00000000724,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,3.091042453,0,0
ENSMUSG00000000732,0,0,0,2.079441542,0.693147181,0.693147181,0,0,0,0,1.791759469,2.302585093,0,0,0,0.693147181,0,0,0,0
ENSMUSG00000000738,4.465908119,5.220355825,4.48863637,4.48863637,4.382026635,4.382026635,4.127134385,4.615120517,3.688879454,4.369447852,4.49980967,4.736198448,4.276666119,4.304065093,3.871201011,4.189654742,4.127134385,4.262679877,4.060443011,4.564348191
ENSMUSG00000000739,0,0,0,0,0,0,2.079441542,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0
ENSMUSG00000000740,5.648974238,6.439350371,5.897153868,6.376726948,6.311734809,6.173786104,6.349138991,6.104793232,6.104793232,5.703782475,6.259581464,5.533389489,6.042632834,5.866468057,6.054439346,5.351858133,5.713732806,6.135564891,5.828945618,6.073044534
ENSMUSG00000000743,3.737669618,4.442651256,4.574710979,4.406719247,4.820281566,4.060443011,4.753590191,4.543294782,4.990432587,4.532599493,5.036952602,4.465908119,4.744932128,4.634728988,4.624972813,4.744932128,4.795790546,4.234106505,4.007333185,4.859812404
ENSMUSG00000000751,4.248495242,3.688879454,0,3.401197382,3.828641396,3.091042453,3.044522438,3.988984047,3.135494216,3.583518938,3.891820298,3.33220451,3.295836866,0.693147181,1.386294361,3.135494216,0.693147181,3.663561646,4.406719247,3.737669618
ENSMUSG00000000753,0,1.945910149,2.48490665,0.693147181,1.791759469,3.258096538,1.609437912,0.693147181,0,1.098612289,3.17805383,0.693147181,2.197224577,0,0.693147181,1.386294361,1.098612289,3.36729583,0.693147181,2.079441542
ENSMUSG00000000759,3.63758616,3.737669618,3.583518938,3.465735903,2.48490665,2.48490665,3.931825633,4.043051268,3.828641396,2.944438979,3.17805383,4.110873864,3.970291914,3.970291914,3.433987204,3.496507561,3.850147602,3.737669618,3.36729583,3.931825633
ENSMUSG00000000766,0,0,0,0,1.386294361,0,0,2.079441542,0,0,1.945910149,0,0,0,0,0,0,0,0,0
ENSMUSG00000000776,3.871201011,4.382026635,3.091042453,4.48863637,3.433987204,4.59511985,4.077537444,3.688879454,4.33073334,3.295836866,4.477336814,4.127134385,3.988984047,3.737669618,4.304065093,3.988984047,4.234106505,3.828641396,4.94875989,3.891820298
ENSMUSG00000000782,0,1.791759469,0,0,0,0,0,1.386294361,0,0.693147181,1.609437912,1.098612289,1.791759469,0,1.098612289,1.945910149,0,0,0,0
ENSMUSG00000000787,5.924255797,6.232448017,5.880532986,6.118097198,6.259581464,5.874930731,6.035481433,6.045005314,5.953243334,5.66296048,5.700443573,5.874930731,5.683579767,6.025865974,5.030437921,5.84932478,5.204006687,5.733341277,5.459585514,5.638354669
ENSMUSG00000000792,3.33220451,1.386294361,0,1.609437912,2.944438979,0,1.945910149,2.197224577,1.791759469,0,0.693147181,1.791759469,0,2.772588722,1.609437912,3.465735903,0,0.693147181,3.496507561,1.386294361
ENSMUSG00000000794,3.931825633,3.295836866,3.17805383,2.833213344,2.197224577,3.218875825,3.044522438,3.496507561,2.48490665,3.526360525,2.708050201,1.609437912,2.995732274,2.079441542,2.564949357,2.772588722,2.48490665,0,2.708050201,3.135494216
ENSMUSG00000000804,3.526360525,4.787491743,4.682131227,5.056245805,4.919980926,4.762173935,4.859812404,5.030437921,4.394449155,4.454347296,4.9698133,4.890349128,4.510859507,3.688879454,4.276666119,4.691347882,4.532599493,4.859812404,4.736198448,4.276666119
ENSMUSG00000000805,2.302585093,3.784189634,2.708050201,4.276666119,3.583518938,2.63905733,3.33220451,3.218875825,3.891820298,3.583518938,4.17438727,3.465735903,3.044522438,4.276666119,3.737669618,3.912023005,3.091042453,3.465735903,4.094344562,3.135494216
ENSMUSG00000000811,1.098612289,1.791759469,2.079441542,3.526360525,1.386294361,0.693147181,1.386294361,1.945910149,3.33220451,1.791759469,2.708050201,1.609437912,1.386294361,4.17438727,2.397895273,3.295836866,2.48490665,0.693147181,2.995732274,2.48490665
ENSMUSG00000000823,3.871201011,4.605170186,4.043051268,4.262679877,4.852030264,4.744932128,4.983606622,4.709530201,4.394449155,4.369447852,4.875197323,3.17805383,4.49980967,4.553876892,4.248495242,4.406719247,4.406719247,4.615120517,4.65396035,4.430816799
ENSMUSG00000000826,5.717027701,6.259581464,6.198478716,6.169610732,6.249975242,6.079933195,6.070737728,6.278521424,6.49375384,5.690359454,6.317164687,6.280395839,6.190315406,5.805134969,5.786897381,6.070737728,6.03787092,6.167516491,6.251903883,6.054439346
ENSMUSG00000000827,2.708050201,4.248495242,2.63905733,3.583518938,4.356708827,3.63758616,3.951243719,3.828641396,3.931825633,3.970291914,3.931825633,4.532599493,3.091042453,4.077537444,2.708050201,4.262679877,2.079441542,4.574710979,3.555348061,4.17438727
